602.0,502.0,507.0,145.0,Rose,Rose
602.0,502.0,507.0,146.0,Rose,Rose
602.0,501.0,507.0,146.0,Rose,Rose
602.0,502.0,507.0,145.0,Rose,Rose
602.0,502.0,506.0,146.0,Rose,Rose
602.0,501.0,507.0,146.0,Rose,Rose
602.0,502.0,507.0,146.0,Rose,Rose
602.0,501.0,506.0,146.0,Rose,Rose
601.0,501.0,507.0,146.0,Rose,Rose
602.0,501.0,506.0,146.0,Rose,Rose
601.0,502.0,506.0,146.0,Rose,Rose
601.0,502.0,507.0,146.0,Rose,Rose
602.0,501.0,506.0,146.0,Rose,Rose
602.0,501.0,507.0,145.0,Rose,Rose
602.0,502.0,506.0,145.0,Rose,Rose
602.0,502.0,507.0,146.0,Rose,Rose
601.0,502.0,506.0,146.0,Rose,Rose
602.0,502.0,506.0,146.0,Rose,Rose
601.0,502.0,506.0,145.0,Rose,Rose
601.0,502.0,506.0,145.0,Rose,Rose
601.0,501.0,506.0,145.0,Rose,Rose
601.0,502.0,506.0,146.0,Rose,Rose
601.0,501.0,506.0,146.0,Rose,Rose
601.0,501.0,506.0,146.0,Rose,Rose
601.0,501.0,507.0,145.0,Rose,Rose
601.0,502.0,506.0,146.0,Rose,Rose
601.0,502.0,505.0,146.0,Rose,Rose
602.0,502.0,506.0,147.0,Rose,Rose
601.0,502.0,507.0,147.0,Rose,Rose
601.0,502.0,506.0,147.0,Rose,Rose
602.0,502.0,506.0,147.0,Rose,Rose
602.0,502.0,506.0,147.0,Rose,Rose
602.0,502.0,506.0,147.0,Rose,Rose
601.0,502.0,506.0,147.0,Rose,Rose
601.0,502.0,507.0,148.0,Rose,Rose
602.0,503.0,506.0,148.0,Rose,Rose
602.0,502.0,505.0,148.0,Rose,Rose
602.0,502.0,507.0,147.0,Rose,Rose
602.0,502.0,506.0,147.0,Rose,Rose
602.0,501.0,507.0,147.0,Rose,Rose
602.0,502.0,506.0,147.0,Rose,Rose
602.0,502.0,506.0,147.0,Rose,Rose
601.0,501.0,506.0,147.0,Rose,Rose
601.0,502.0,506.0,147.0,Rose,Rose
601.0,501.0,507.0,147.0,Rose,Rose
602.0,502.0,506.0,147.0,Rose,Rose
602.0,502.0,506.0,147.0,Rose,Rose
601.0,502.0,506.0,147.0,Rose,Rose
691.0,706.0,721.0,475.0,Coffee,Coffee
691.0,706.0,722.0,474.0,Coffee,Coffee
691.0,707.0,721.0,475.0,Coffee,Coffee
691.0,706.0,721.0,475.0,Coffee,Coffee
691.0,706.0,722.0,475.0,Coffee,Coffee
691.0,706.0,721.0,474.0,Coffee,Coffee
691.0,706.0,722.0,475.0,Coffee,Coffee
691.0,707.0,722.0,474.0,Coffee,Coffee
690.0,707.0,722.0,474.0,Coffee,Coffee
691.0,706.0,721.0,475.0,Coffee,Coffee
691.0,706.0,721.0,475.0,Coffee,Coffee
692.0,706.0,722.0,475.0,Coffee,Coffee
691.0,707.0,721.0,475.0,Coffee,Coffee
691.0,707.0,722.0,474.0,Coffee,Coffee
691.0,706.0,721.0,474.0,Coffee,Coffee
691.0,706.0,722.0,475.0,Coffee,Coffee
691.0,707.0,722.0,476.0,Coffee,Coffee
691.0,707.0,721.0,475.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
691.0,707.0,721.0,475.0,Coffee,Coffee
691.0,707.0,721.0,474.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
691.0,706.0,722.0,475.0,Coffee,Coffee
690.0,707.0,722.0,475.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
691.0,706.0,722.0,475.0,Coffee,Coffee
691.0,706.0,722.0,475.0,Coffee,Coffee
691.0,706.0,721.0,476.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
690.0,706.0,721.0,475.0,Coffee,Coffee
691.0,707.0,722.0,474.0,Coffee,Coffee
691.0,707.0,722.0,474.0,Coffee,Coffee
691.0,707.0,722.0,474.0,Coffee,Coffee
691.0,706.0,723.0,475.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
691.0,707.0,722.0,474.0,Coffee,Coffee
691.0,706.0,722.0,475.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
691.0,707.0,723.0,475.0,Coffee,Coffee
691.0,707.0,723.0,475.0,Coffee,Coffee
692.0,706.0,723.0,475.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
691.0,707.0,723.0,475.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
691.0,706.0,722.0,474.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
692.0,707.0,722.0,475.0,Coffee,Coffee
691.0,707.0,723.0,473.0,Coffee,Coffee
692.0,707.0,722.0,474.0,Coffee,Coffee
691.0,707.0,722.0,474.0,Coffee,Coffee
691.0,706.0,722.0,475.0,Coffee,Coffee
691.0,707.0,723.0,475.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
691.0,707.0,723.0,476.0,Coffee,Coffee
691.0,707.0,722.0,476.0,Coffee,Coffee
690.0,707.0,722.0,475.0,Coffee,Coffee
691.0,708.0,722.0,475.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
691.0,707.0,723.0,475.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
691.0,708.0,723.0,475.0,Coffee,Coffee
691.0,707.0,722.0,476.0,Coffee,Coffee
691.0,707.0,722.0,476.0,Coffee,Coffee
691.0,708.0,722.0,476.0,Coffee,Coffee
691.0,707.0,722.0,476.0,Coffee,Coffee
691.0,707.0,723.0,475.0,Coffee,Coffee
691.0,707.0,723.0,475.0,Coffee,Coffee
691.0,707.0,723.0,476.0,Coffee,Coffee
691.0,707.0,723.0,476.0,Coffee,Coffee
691.0,707.0,723.0,475.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
691.0,707.0,722.0,476.0,Coffee,Coffee
692.0,707.0,722.0,475.0,Coffee,Coffee
691.0,707.0,723.0,475.0,Coffee,Coffee
691.0,708.0,722.0,476.0,Coffee,Coffee
691.0,707.0,723.0,475.0,Coffee,Coffee
691.0,707.0,722.0,475.0,Coffee,Coffee
692.0,707.0,722.0,477.0,Coffee,Coffee
691.0,708.0,722.0,476.0,Coffee,Coffee
691.0,708.0,722.0,475.0,Coffee,Coffee
691.0,707.0,722.0,474.0,Coffee,Coffee
690.0,708.0,723.0,476.0,Coffee,Coffee
690.0,707.0,722.0,476.0,Coffee,Coffee
690.0,707.0,723.0,475.0,Coffee,Coffee
691.0,708.0,722.0,474.0,Coffee,Coffee
691.0,708.0,723.0,475.0,Coffee,Coffee
691.0,708.0,722.0,475.0,Coffee,Coffee
690.0,708.0,723.0,476.0,Coffee,Coffee
691.0,708.0,722.0,476.0,Coffee,Coffee
691.0,707.0,723.0,476.0,Coffee,Coffee
692.0,707.0,723.0,475.0,Coffee,Coffee
691.0,708.0,723.0,475.0,Coffee,Coffee
692.0,707.0,722.0,475.0,Coffee,Coffee
692.0,708.0,723.0,475.0,Coffee,Coffee
691.0,706.0,723.0,476.0,Coffee,Coffee
691.0,708.0,723.0,476.0,Coffee,Coffee
692.0,708.0,723.0,476.0,Coffee,Coffee
692.0,708.0,724.0,476.0,Coffee,Coffee
691.0,707.0,723.0,475.0,Coffee,Coffee
691.0,708.0,723.0,476.0,Coffee,Coffee
691.0,708.0,723.0,476.0,Coffee,Coffee
691.0,708.0,723.0,476.0,Coffee,Coffee
691.0,708.0,723.0,476.0,Coffee,Coffee
691.0,708.0,723.0,476.0,Coffee,Coffee
690.0,708.0,723.0,475.0,Coffee,Coffee
691.0,708.0,723.0,475.0,Coffee,Coffee
691.0,707.0,724.0,477.0,Coffee,Coffee
692.0,708.0,723.0,474.0,Coffee,Coffee
691.0,707.0,723.0,475.0,Coffee,Coffee
691.0,708.0,724.0,477.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
692.0,708.0,723.0,475.0,Coffee,Coffee
692.0,707.0,724.0,477.0,Coffee,Coffee
691.0,708.0,722.0,475.0,Coffee,Coffee
691.0,707.0,722.0,476.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
691.0,708.0,723.0,476.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
692.0,708.0,723.0,476.0,Coffee,Coffee
691.0,707.0,724.0,475.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
691.0,708.0,723.0,476.0,Coffee,Coffee
691.0,708.0,724.0,477.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
691.0,708.0,723.0,476.0,Coffee,Coffee
692.0,708.0,724.0,475.0,Coffee,Coffee
691.0,709.0,724.0,476.0,Coffee,Coffee
691.0,709.0,724.0,476.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
692.0,708.0,724.0,476.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
690.0,708.0,723.0,476.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
691.0,708.0,722.0,476.0,Coffee,Coffee
691.0,707.0,723.0,476.0,Coffee,Coffee
692.0,708.0,724.0,476.0,Coffee,Coffee
690.0,709.0,724.0,476.0,Coffee,Coffee
690.0,709.0,724.0,476.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
691.0,709.0,724.0,476.0,Coffee,Coffee
692.0,708.0,724.0,476.0,Coffee,Coffee
691.0,708.0,724.0,475.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
692.0,707.0,724.0,476.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
691.0,709.0,723.0,477.0,Coffee,Coffee
692.0,708.0,724.0,476.0,Coffee,Coffee
691.0,708.0,723.0,477.0,Coffee,Coffee
692.0,708.0,724.0,476.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
692.0,708.0,724.0,477.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
690.0,709.0,724.0,476.0,Coffee,Coffee
690.0,709.0,724.0,476.0,Coffee,Coffee
691.0,709.0,724.0,478.0,Coffee,Coffee
691.0,708.0,724.0,477.0,Coffee,Coffee
690.0,708.0,724.0,477.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
692.0,709.0,723.0,476.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
691.0,709.0,724.0,476.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
690.0,709.0,724.0,478.0,Coffee,Coffee
691.0,708.0,723.0,477.0,Coffee,Coffee
690.0,708.0,724.0,476.0,Coffee,Coffee
691.0,709.0,725.0,478.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
691.0,708.0,724.0,476.0,Coffee,Coffee
691.0,708.0,724.0,477.0,Coffee,Coffee
691.0,708.0,723.0,477.0,Coffee,Coffee
691.0,709.0,724.0,476.0,Coffee,Coffee
692.0,708.0,724.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
690.0,708.0,725.0,478.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,708.0,723.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
692.0,709.0,724.0,477.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
691.0,709.0,724.0,476.0,Coffee,Coffee
692.0,708.0,724.0,478.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
692.0,709.0,725.0,477.0,Coffee,Coffee
691.0,708.0,724.0,478.0,Coffee,Coffee
691.0,710.0,725.0,477.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
691.0,709.0,724.0,476.0,Coffee,Coffee
691.0,709.0,725.0,476.0,Coffee,Coffee
690.0,708.0,725.0,476.0,Coffee,Coffee
692.0,709.0,724.0,477.0,Coffee,Coffee
691.0,710.0,724.0,478.0,Coffee,Coffee
691.0,709.0,724.0,478.0,Coffee,Coffee
691.0,709.0,724.0,478.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,709.0,725.0,476.0,Coffee,Coffee
692.0,710.0,725.0,477.0,Coffee,Coffee
691.0,708.0,724.0,478.0,Coffee,Coffee
691.0,709.0,724.0,478.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
692.0,709.0,724.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,708.0,725.0,478.0,Coffee,Coffee
690.0,709.0,725.0,478.0,Coffee,Coffee
691.0,709.0,724.0,478.0,Coffee,Coffee
691.0,709.0,725.0,478.0,Coffee,Coffee
691.0,709.0,724.0,476.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
692.0,709.0,724.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
692.0,710.0,724.0,477.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,710.0,724.0,478.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,710.0,725.0,476.0,Coffee,Coffee
690.0,709.0,725.0,476.0,Coffee,Coffee
691.0,709.0,725.0,478.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
692.0,710.0,725.0,477.0,Coffee,Coffee
691.0,709.0,725.0,478.0,Coffee,Coffee
692.0,710.0,725.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
692.0,710.0,725.0,478.0,Coffee,Coffee
690.0,710.0,725.0,478.0,Coffee,Coffee
691.0,709.0,726.0,477.0,Coffee,Coffee
690.0,710.0,725.0,478.0,Coffee,Coffee
691.0,709.0,724.0,478.0,Coffee,Coffee
691.0,710.0,724.0,478.0,Coffee,Coffee
691.0,709.0,724.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
690.0,710.0,725.0,478.0,Coffee,Coffee
691.0,710.0,725.0,477.0,Coffee,Coffee
691.0,709.0,724.0,476.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,725.0,477.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
692.0,710.0,725.0,478.0,Coffee,Coffee
690.0,709.0,725.0,477.0,Coffee,Coffee
690.0,710.0,725.0,478.0,Coffee,Coffee
691.0,710.0,725.0,477.0,Coffee,Coffee
692.0,710.0,725.0,478.0,Coffee,Coffee
691.0,710.0,725.0,477.0,Coffee,Coffee
691.0,710.0,725.0,478.0,Coffee,Coffee
691.0,710.0,725.0,478.0,Coffee,Coffee
691.0,710.0,725.0,477.0,Coffee,Coffee
691.0,710.0,725.0,479.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,709.0,725.0,478.0,Coffee,Coffee
691.0,710.0,725.0,478.0,Coffee,Coffee
691.0,710.0,725.0,478.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,725.0,477.0,Coffee,Coffee
691.0,710.0,725.0,478.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,725.0,478.0,Coffee,Coffee
691.0,709.0,725.0,477.0,Coffee,Coffee
691.0,709.0,725.0,478.0,Coffee,Coffee
691.0,710.0,726.0,477.0,Coffee,Coffee
691.0,710.0,725.0,478.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,725.0,478.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,709.0,725.0,479.0,Coffee,Coffee
691.0,710.0,725.0,478.0,Coffee,Coffee
692.0,710.0,725.0,477.0,Coffee,Coffee
691.0,710.0,725.0,478.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,726.0,479.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,726.0,477.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
692.0,711.0,725.0,478.0,Coffee,Coffee
691.0,710.0,726.0,477.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,725.0,478.0,Coffee,Coffee
691.0,710.0,725.0,478.0,Coffee,Coffee
692.0,710.0,726.0,477.0,Coffee,Coffee
691.0,711.0,725.0,477.0,Coffee,Coffee
692.0,711.0,726.0,478.0,Coffee,Coffee
691.0,711.0,726.0,478.0,Coffee,Coffee
691.0,710.0,726.0,479.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,711.0,725.0,479.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,711.0,726.0,478.0,Coffee,Coffee
691.0,711.0,726.0,478.0,Coffee,Coffee
691.0,710.0,725.0,478.0,Coffee,Coffee
692.0,710.0,725.0,478.0,Coffee,Coffee
692.0,710.0,726.0,479.0,Coffee,Coffee
690.0,711.0,726.0,479.0,Coffee,Coffee
691.0,710.0,725.0,479.0,Coffee,Coffee
691.0,711.0,726.0,478.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
692.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,726.0,479.0,Coffee,Coffee
691.0,710.0,727.0,479.0,Coffee,Coffee
692.0,710.0,727.0,478.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
691.0,711.0,726.0,478.0,Coffee,Coffee
691.0,710.0,726.0,478.0,Coffee,Coffee
690.0,710.0,726.0,478.0,Coffee,Coffee
691.0,710.0,726.0,479.0,Coffee,Coffee
692.0,711.0,726.0,479.0,Coffee,Coffee
691.0,711.0,726.0,478.0,Coffee,Coffee
691.0,710.0,726.0,479.0,Coffee,Coffee
